X-coordinate,Y-coordinate,Timestamp
134.37888183333334,7.3434936666666655,1548144433.95
134.3788835,7.343493333333333,1548144434.06
134.37888516666666,7.3434928333333325,1548144434.16
134.378887,7.343492333333334,1548144434.27
134.37888866666665,7.343491833333333,1548144434.37
134.37889033333335,7.343491333333333,1548144434.48
134.37889216666665,7.343490833333334,1548144434.58
134.37889383333334,7.343490166666667,1548144434.69
134.37889566666666,7.343489666666667,1548144434.79
134.37889733333336,7.343489166666666,1548144434.9
134.37889916666666,7.343488500000001,1548144435.0
134.37890083333332,7.343488,1548144435.11
134.37890266666668,7.343487333333333,1548144435.21
134.3789043333333,7.3434868333333325,1548144435.32
134.37890616666667,7.343486166666666,1548144435.42
134.37890616666667,7.343486166666666,1548144435.53
134.378908,7.343485500000001,1548144435.63
134.37890966666666,7.343485,1548144435.74
134.3789115,7.3434843333333335,1548144435.84
134.37891333333334,7.343483666666667,1548144435.95
134.37891516666664,7.343483,1548144436.05
134.37891683333334,7.343482333333332,1548144436.16
134.37891866666666,7.343481833333334,1548144436.26
134.3789205,7.343481166666667,1548144436.37
134.37892233333332,7.3434805,1548144436.47
134.37892416666668,7.343479833333333,1548144436.58
134.37892599999998,7.343479166666667,1548144436.68
134.37892783333334,7.3434785,1548144436.79
134.3789296666667,7.343478000000001,1548144436.89
134.3789315,7.343477333333334,1548144437.0
134.37893333333335,7.343476666666667,1548144437.1
134.37893533333332,7.343476,1548144437.21
134.37893716666667,7.343475499999999,1548144437.31
134.378939,7.343474833333333,1548144437.42
134.37894083333333,7.343474166666666,1548144437.52
134.37894283333333,7.343473666666667,1548144437.63
134.37894483333332,7.343473,1548144437.73
134.37894666666668,7.343472333333334,1548144437.84
134.37894666666668,7.343472333333334,1548144437.95
134.37894866666664,7.343471833333333,1548144438.05
134.37895066666667,7.343471333333334,1548144438.15
134.37895066666667,7.343471333333334,1548144438.26
134.37895516666669,7.343469833333334,1548144438.36
134.37895650000002,7.343469499999999,1548144438.47
134.3789585,7.343469000000001,1548144438.57
134.3789605,7.3434685,1548144438.68
134.3789625,7.343467833333333,1548144438.78
134.37896450000002,7.343467333333333,1548144438.89
134.3789665,7.343466666666666,1548144438.99
134.3789685,7.343466166666667,1548144439.1
134.3789705,7.343465666666666,1548144439.2
134.3789725,7.3434651666666655,1548144439.31
134.3789745,7.3434645000000005,1548144439.41
134.37897650000002,7.343464,1548144439.52
134.37897866666665,7.3434634999999995,1548144439.62
134.37898066666668,7.343463000000001,1548144439.73
